tourney_date,tourney_name,surface,round,best_of,winner_name,loser_name,score
2021-08-30,Us Open,Hard,F,5,Daniil Medvedev,Novak Djokovic,6-4 6-4 6-4
2021-08-30,Us Open,Hard,SF,5,Novak Djokovic,Alexander Zverev,4-6 6-2 6-4 4-6 6-2
2021-08-30,Us Open,Hard,SF,5,Daniil Medvedev,Felix Auger Aliassime,6-4 7-5 6-2
2021-08-30,Us Open,Hard,QF,5,Novak Djokovic,Matteo Berrettini,5-7 6-2 6-2 6-3
2021-08-30,Us Open,Hard,QF,5,Alexander Zverev,Lloyd Harris,7-6(6) 6-3 6-4
2021-08-30,Us Open,Hard,QF,5,Felix Auger Aliassime,Carlos Alcaraz Garfia,6-3 3-1 RET
2021-08-30,Us Open,Hard,R16,5,Alexander Zverev,Jannik Sinner,6-4 6-4 7-6(7)
2021-08-30,Us Open,Hard,R16,5,Lloyd Harris,Reilly Opelka,6-7(6) 6-4 6-1 6-3
2021-08-30,Us Open,Hard,R16,5,Felix Auger Aliassime,Frances Tiafoe,4-6 6-2 7-6(6) 6-4
2021-08-30,Us Open,Hard,R16,5,Carlos Alcaraz Garfia,Peter Gojowczyk,5-7 6-1 5-7 6-2 6-0
2021-08-30,Us Open,Hard,R16,5,Daniil Medvedev,Daniel Evans,6-3 6-4 6-3
2021-08-30,Us Open,Hard,R32,5,Novak Djokovic,Kei Nishikori,6-7(4) 6-3 6-3 6-2
2021-08-30,Us Open,Hard,R32,5,Matteo Berrettini,Ilya Ivashka,6-7(5) 6-2 6-4 2-6 6-3
2021-08-30,Us Open,Hard,R32,5,Alexander Zverev,Jack Sock,3-6 6-2 6-3 2-1 RET
2021-08-30,Us Open,Hard,R32,5,Jannik Sinner,Gael Monfils,7-6(1) 6-2 4-6 4-6 6-4
2021-08-30,Us Open,Hard,R32,5,Reilly Opelka,Nikoloz Basilashvili,7-6(5) 6-3 6-4
2021-08-30,Us Open,Hard,R32,5,Lloyd Harris,Denis Shapovalov,6-4 6-4 6-4
2021-08-30,Us Open,Hard,R32,5,Frances Tiafoe,Andrey Rublev,4-6 6-3 7-6(6) 4-6 6-1
2021-08-30,Us Open,Hard,R32,5,Felix Auger Aliassime,Roberto Bautista Agut,6-3 6-4 4-6 3-6 6-3
2021-08-30,Us Open,Hard,R32,5,Peter Gojowczyk,Henri Laaksonen,3-6 6-3 6-1 6-4
2021-08-30,Us Open,Hard,R32,5,Carlos Alcaraz Garfia,Stefanos Tsitsipas,6-3 4-6 7-6(2) 0-6 7-6(5)
2021-08-30,Us Open,Hard,R32,5,Daniel Evans,Alexei Popyrin,4-6 3-6 6-3 6-4 7-6(1)
2021-08-30,Us Open,Hard,R32,5,Daniil Medvedev,Pablo Andujar,6-0 6-4 6-3
2021-08-30,Us Open,Hard,R64,5,Kei Nishikori,Mackenzie McDonald,7-6(3) 6-3 6-7(5) 2-6 6-3
2021-08-30,Us Open,Hard,R64,5,Aslan Karatsev,Jordan Thompson,3-6 3-6 7-5 7-6(9) 6-1
2021-08-30,Us Open,Hard,R64,5,Andreas Seppi,Hubert Hurkacz,2-6 6-4 6-4 7-6(6)
2021-08-30,Us Open,Hard,R64,5,Ilya Ivashka,Vasek Pospisil,6-3 6-4 7-6(5)
2021-08-30,Us Open,Hard,R64,5,Matteo Berrettini,Corentin Moutet,7-6(2) 4-6 6-4 6-3
2021-08-30,Us Open,Hard,R64,5,Alexander Zverev,Albert Ramos,6-1 6-0 6-3
2021-08-30,Us Open,Hard,R64,5,Jack Sock,Alexander Bublik,7-6(3) 6-7(2) 6-4 4-6 6-3
2021-08-30,Us Open,Hard,R64,5,Gael Monfils,Steve Johnson,7-5 4-6 6-4 6-4
2021-08-30,Us Open,Hard,R64,5,Reilly Opelka,Lorenzo Musetti,7-6(1) 7-5 6-4
2021-08-30,Us Open,Hard,R64,5,Lloyd Harris,Ernesto Escobedo,6-4 6-4 6-2
2021-08-30,Us Open,Hard,R64,5,Denis Shapovalov,Roberto Carballes Baena,7-6(7) 6-3 6-0
2021-08-30,Us Open,Hard,R64,5,Andrey Rublev,Pedro Martinez,7-6(2) 6-7(5) 6-1 6-1
2021-08-30,Us Open,Hard,R64,5,Frances Tiafoe,Guido Pella,6-1 6-2 7-5
2021-08-30,Us Open,Hard,R64,5,Roberto Bautista Agut,Emil Ruusuvuori,6-1 6-3 6-2
2021-08-30,Us Open,Hard,R64,5,Henri Laaksonen,Cristian Garin,3-6 7-6(5) 6-2 6-4
2021-08-30,Us Open,Hard,R64,5,Peter Gojowczyk,Dusan Lajovic,2-6 6-4 2-6 7-5 6-4
2021-08-30,Us Open,Hard,R64,5,Stefanos Tsitsipas,Adrian Mannarino,6-3 6-4 6-7(4) 6-0
2021-08-30,Us Open,Hard,R64,5,Diego Schwartzman,Kevin Anderson,7-6(4) 6-3 6-4
2021-08-30,Us Open,Hard,R64,5,Alexei Popyrin,Grigor Dimitrov,7-6(4) 7-6(4) 4-0 RET
2021-08-30,Us Open,Hard,R64,5,Daniel Evans,Marcos Giron,6-4 7-6(3) 2-6 6-3
2021-08-30,Us Open,Hard,R64,5,Pablo Andujar,Philipp Kohlschreiber,6-4 6-3 6-1
2021-08-30,Us Open,Hard,R64,5,Daniil Medvedev,Dominik Koepfer,6-4 6-1 6-2
2021-08-30,Us Open,Hard,R128,5,Mackenzie McDonald,David Goffin,6-2 7-5 6-3
2021-08-30,Us Open,Hard,R128,5,Jordan Thompson,Gianluca Mager,4-6 6-3 7-5 2-6 7-6(3)
2021-08-30,Us Open,Hard,R128,5,Taylor Fritz,Alex De Minaur,7-6(4) 6-2 1-6 6-4
2021-08-30,Us Open,Hard,R128,5,Hubert Hurkacz,Egor Gerasimov,6-3 6-4 6-3
2021-08-30,Us Open,Hard,R128,5,Andreas Seppi,Marton Fucsovics,2-6 7-5 6-4 2-6 7-6(13)
2021-08-30,Us Open,Hard,R128,5,Denis Kudla,Laslo Djere,4-6 6-3 7-5 7-6(4)
2021-08-30,Us Open,Hard,R128,5,Vasek Pospisil,Fabio Fognini,2-6 3-6 6-1 6-3 7-6(4)
2021-08-30,Us Open,Hard,R128,5,Matteo Berrettini,Jeremy Chardy,7-6(5) 7-6(7) 6-3
2021-08-30,Us Open,Hard,R128,5,Alexander Zverev,Sam Querrey,6-4 7-5 6-2
2021-08-30,Us Open,Hard,R128,5,Alexander Bublik,Yannick Hanfmann,6-0 4-6 6-2 6-1
2021-08-30,Us Open,Hard,R128,5,Gael Monfils,Federico Coria,6-3 6-2 6-2
2021-08-30,Us Open,Hard,R128,5,Nikoloz Basilashvili,Sebastian Korda,6-2 2-1 RET
2021-08-30,Us Open,Hard,R128,5,Reilly Opelka,Soon Woo Kwon,7-6(3) 6-4 6-4
2021-08-30,Us Open,Hard,R128,5,Lloyd Harris,Karen Khachanov,6-4 1-6 4-6 6-3 6-2
2021-08-30,Us Open,Hard,R128,5,Roberto Carballes Baena,Tommy Paul,7-6(5) 6-2 1-6 6-3
2021-08-30,Us Open,Hard,R128,5,Denis Shapovalov,Federico Delbonis,6-2 6-2 6-3
2021-08-30,Us Open,Hard,R128,5,Pedro Martinez,James Duckworth,4-6 4-6 7-6(7) 6-2 6-2
2021-08-30,Us Open,Hard,R128,5,Guido Pella,Filip Krajinovic,6-7(2) 6-3 6-2 6-2
2021-08-30,Us Open,Hard,R128,5,Roberto Bautista Agut,Nick Kyrgios,6-3 6-4 6-0
2021-08-30,Us Open,Hard,R128,5,Henri Laaksonen,John Millman,7-6(6) 7-6(2) 6-1
2021-08-30,Us Open,Hard,R128,5,Dusan Lajovic,Benoit Paire,6-3 7-5 2-6 6-4
2021-08-30,Us Open,Hard,R128,5,Peter Gojowczyk,Ugo Humbert,1-6 6-1 6-2 5-7 6-4
2021-08-30,Us Open,Hard,R128,5,Carlos Alcaraz Garfia,Cameron Norrie,6-4 6-4 6-3
2021-08-30,Us Open,Hard,R128,5,Adrian Mannarino,Pierre Hugues Herbert,3-6 4-6 6-4 6-3 6-3
2021-08-30,Us Open,Hard,R128,5,Stefanos Tsitsipas,Andy Murray,2-6 7-6(7) 3-6 6-3 6-4
2021-08-30,Us Open,Hard,R128,5,Philipp Kohlschreiber,Marin Cilic,6-7(4) 6-7(3) 6-2 6-1 2-0 RET
2021-08-30,Us Open,Hard,R128,5,Daniil Medvedev,Richard Gasquet,6-4 6-3 6-1
2021-08-23,Winston-Salem,Hard,F,3,Ilya Ivashka,Mikael Ymer,6-0 6-2
2021-08-23,Winston-Salem,Hard,SF,3,Ilya Ivashka,Emil Ruusuvuori,6-2 6-1
2021-08-23,Winston-Salem,Hard,SF,3,Mikael Ymer,Carlos Alcaraz Garfia,7-5 6-3
2021-08-23,Winston-Salem,Hard,QF,3,Ilya Ivashka,Pablo Carreno Busta,7-6(2) 6-3
2021-08-23,Winston-Salem,Hard,QF,3,Emil Ruusuvuori,Richard Gasquet,7-6(5) 6-1
2021-08-23,Winston-Salem,Hard,QF,3,Carlos Alcaraz Garfia,Marcos Giron,7-6(2) 6-2
2021-08-23,Winston-Salem,Hard,QF,3,Mikael Ymer,Frances Tiafoe,6-7(2) 6-2 6-3
2021-08-23,Winston-Salem,Hard,R16,3,Pablo Carreno Busta,Dominik Koepfer,6-2 6-3
2021-08-23,Winston-Salem,Hard,R16,3,Ilya Ivashka,Jan Lennard Struff,6-2 6-1
2021-08-23,Winston-Salem,Hard,R16,3,Richard Gasquet,Daniel Evans,6-4 7-6(4)
2021-08-23,Winston-Salem,Hard,R16,3,Emil Ruusuvuori,Benoit Paire,6-4 4-6 6-1
2021-08-23,Winston-Salem,Hard,R16,3,Marcos Giron,Pierre Hugues Herbert,4-6 6-3 6-3
2021-08-23,Winston-Salem,Hard,R16,3,Carlos Alcaraz Garfia,Marton Fucsovics,6-3 0-6 6-2
2021-08-23,Winston-Salem,Hard,R32,3,Pablo Carreno Busta,Soon Woo Kwon,6-3 3-6 6-4
2021-08-23,Winston-Salem,Hard,R32,3,Dominik Koepfer,Marco Cecchinato,5-7 6-4 6-4
2021-08-23,Winston-Salem,Hard,R32,3,Jan Lennard Struff,Gianluca Mager,6-2 6-2
2021-08-23,Winston-Salem,Hard,R32,3,Ilya Ivashka,Marin Cilic,4-6 7-5 6-4
2021-08-23,Winston-Salem,Hard,R32,3,Richard Gasquet,Egor Gerasimov,7-6(4) 7-6(6)
2021-08-23,Winston-Salem,Hard,R32,3,Emil Ruusuvuori,Alexander Bublik,6-2 7-6(5)
2021-08-23,Winston-Salem,Hard,R32,3,Pierre Hugues Herbert,Federico Coria,6-4 6-2
2021-08-23,Winston-Salem,Hard,R32,3,Marcos Giron,Federico Delbonis,6-3 6-4
2021-08-23,Winston-Salem,Hard,R32,3,Carlos Alcaraz Garfia,Alexei Popyrin,6-7(9) 6-1 7-6(1)
2021-08-23,Winston-Salem,Hard,R32,3,Mikael Ymer,Albert Ramos,6-3 6-1
2021-08-23,Winston-Salem,Hard,R32,3,Frances Tiafoe,Andy Murray,7-6(4) 6-3
2021-08-23,Winston-Salem,Hard,R64,3,Ilya Ivashka,Andreas Seppi,6-4 6-4
2021-08-23,Winston-Salem,Hard,R64,3,Emil Ruusuvuori,Denis Kudla,6-3 6-4
2021-08-23,Winston-Salem,Hard,R64,3,Federico Coria,Lorenzo Musetti,6-4 4-6 6-4
2021-08-23,Winston-Salem,Hard,R64,3,Alexei Popyrin,Steve Johnson,7-5 6-4
2021-08-23,Winston-Salem,Hard,R64,3,Jordan Thompson,Guido Pella,6-1 1-6 6-3
2021-08-16,Cincinnati Masters,Hard,F,3,Alexander Zverev,Andrey Rublev,6-2 6-3
2021-08-16,Cincinnati Masters,Hard,SF,3,Andrey Rublev,Daniil Medvedev,2-6 6-3 6-3
2021-08-16,Cincinnati Masters,Hard,SF,3,Alexander Zverev,Stefanos Tsitsipas,6-4 3-6 7-6(4)
2021-08-16,Cincinnati Masters,Hard,QF,3,Daniil Medvedev,Pablo Carreno Busta,6-1 6-1
2021-08-16,Cincinnati Masters,Hard,QF,3,Andrey Rublev,Benoit Paire,6-2 3-6 6-3
2021-08-16,Cincinnati Masters,Hard,QF,3,Alexander Zverev,Casper Ruud,6-1 6-3
2021-08-16,Cincinnati Masters,Hard,QF,3,Stefanos Tsitsipas,Felix Auger Aliassime,6-2 5-7 6-1
2021-08-16,Cincinnati Masters,Hard,R16,3,Daniil Medvedev,Grigor Dimitrov,6-3 6-3
2021-08-16,Cincinnati Masters,Hard,R16,3,Pablo Carreno Busta,Hubert Hurkacz,7-6(6) 7-6(3)
2021-08-16,Cincinnati Masters,Hard,R16,3,Andrey Rublev,Gael Monfils,7-6(2) 7-6(5)
2021-08-16,Cincinnati Masters,Hard,R16,3,Benoit Paire,John Isner,7-6(1) 6-7(2) 6-1
2021-08-16,Cincinnati Masters,Hard,R16,3,Casper Ruud,Diego Schwartzman,6-4 6-3
2021-08-16,Cincinnati Masters,Hard,R16,3,Alexander Zverev,Guido Pella,6-2 6-3
2021-08-16,Cincinnati Masters,Hard,R16,3,Felix Auger Aliassime,Matteo Berrettini,6-4 6-3
2021-08-16,Cincinnati Masters,Hard,R16,3,Stefanos Tsitsipas,Lorenzo Sonego,5-7 6-3 6-4
2021-08-16,Cincinnati Masters,Hard,R32,3,Daniil Medvedev,Mackenzie McDonald,6-2 6-2
2021-08-16,Cincinnati Masters,Hard,R32,3,Grigor Dimitrov,Alexander Bublik,6-3 7-5
2021-08-16,Cincinnati Masters,Hard,R32,3,Hubert Hurkacz,Andy Murray,7-6(4) 6-3
2021-08-16,Cincinnati Masters,Hard,R32,3,Pablo Carreno Busta,Dominik Koepfer,6-4 6-2
2021-08-16,Cincinnati Masters,Hard,R32,3,Andrey Rublev,Marin Cilic,5-7 6-3 6-1
2021-08-16,Cincinnati Masters,Hard,R32,3,Gael Monfils,Alex De Minaur,6-3 7-5
2021-08-16,Cincinnati Masters,Hard,R32,3,John Isner,Jannik Sinner,5-7 7-6(4) 6-4
2021-08-16,Cincinnati Masters,Hard,R32,3,Benoit Paire,Denis Shapovalov,6-3 4-6 7-5
2021-08-16,Cincinnati Masters,Hard,R32,3,Casper Ruud,Reilly Opelka,6-7(5) 6-0 7-6(4)
2021-08-16,Cincinnati Masters,Hard,R32,3,Diego Schwartzman,Frances Tiafoe,6-1 4-6 6-4
2021-08-16,Cincinnati Masters,Hard,R32,3,Guido Pella,Fabio Fognini,6-1 7-5
2021-08-16,Cincinnati Masters,Hard,R32,3,Alexander Zverev,Lloyd Harris,7-6(3) 6-2
2021-08-16,Cincinnati Masters,Hard,R32,3,Matteo Berrettini,Albert Ramos,6-7(5) 6-3 7-5
2021-08-16,Cincinnati Masters,Hard,R32,3,Felix Auger Aliassime,Karen Khachanov,6-7(5) 6-3 6-4
2021-08-16,Cincinnati Masters,Hard,R32,3,Lorenzo Sonego,Tommy Paul,7-6(9) 6-2
2021-08-16,Cincinnati Masters,Hard,R32,3,Stefanos Tsitsipas,Sebastian Korda,7-6(5) 6-3
2021-08-16,Cincinnati Masters,Hard,R64,3,Alexander Bublik,Marcos Giron,3-6 6-3 7-6(5)
2021-08-16,Cincinnati Masters,Hard,R64,3,Grigor Dimitrov,Roberto Bautista Agut,6-3 6-4
2021-08-16,Cincinnati Masters,Hard,R64,3,Hubert Hurkacz,Alejandro Davidovich Fokina,6-1 6-7(3) 6-1
2021-08-16,Cincinnati Masters,Hard,R64,3,Andy Murray,Richard Gasquet,6-4 6-4
2021-08-16,Cincinnati Masters,Hard,R64,3,Dominik Koepfer,Jan Lennard Struff,7-6(2) 5-7 6-3
2021-08-16,Cincinnati Masters,Hard,R64,3,Marin Cilic,Aslan Karatsev,7-5 6-3
2021-08-16,Cincinnati Masters,Hard,R64,3,Gael Monfils,Dusan Lajovic,7-6(0) 6-2
2021-08-16,Cincinnati Masters,Hard,R64,3,Alex De Minaur,Filip Krajinovic,0-6 6-4 6-4
2021-08-16,Cincinnati Masters,Hard,R64,3,Jannik Sinner,Federico Delbonis,6-2 7-5
2021-08-16,Cincinnati Masters,Hard,R64,3,John Isner,Cameron Norrie,4-6 7-6(5) 6-4
2021-08-16,Cincinnati Masters,Hard,R64,3,Benoit Paire,Miomir Kecmanovic,5-7 6-3 6-2
2021-08-16,Cincinnati Masters,Hard,R64,3,Reilly Opelka,Corentin Moutet,7-6(3) 4-6 6-4
2021-08-16,Cincinnati Masters,Hard,R64,3,Frances Tiafoe,Ugo Humbert,7-5 7-6(9)
2021-08-16,Cincinnati Masters,Hard,R64,3,Diego Schwartzman,Daniel Evans,6-2 4-6 6-3
2021-08-16,Cincinnati Masters,Hard,R64,3,Guido Pella,David Goffin,6-3 6-3
2021-08-16,Cincinnati Masters,Hard,R64,3,Fabio Fognini,Nikoloz Basilashvili,7-6(3) 6-3
2021-08-16,Cincinnati Masters,Hard,R64,3,Albert Ramos,Taylor Fritz,4-6 6-4 6-4
2021-08-16,Cincinnati Masters,Hard,R64,3,Karen Khachanov,Kevin Anderson,6-2 6-4
2021-08-16,Cincinnati Masters,Hard,R64,3,Felix Auger Aliassime,Marton Fucsovics,7-6(0) 6-3
2021-08-16,Cincinnati Masters,Hard,R64,3,Tommy Paul,Cristian Garin,4-6 6-3 6-4
2021-08-16,Cincinnati Masters,Hard,R64,3,Lorenzo Sonego,Carlos Alcaraz Garfia,6-3 7-6(6)
2021-08-16,Cincinnati Masters,Hard,R64,3,Sebastian Korda,Laslo Djere,6-4 6-4
2021-08-09,Canada Masters,Hard,F,3,Daniil Medvedev,Reilly Opelka,6-4 6-3
2021-08-09,Canada Masters,Hard,SF,3,Daniil Medvedev,John Isner,6-2 6-2
2021-08-09,Canada Masters,Hard,SF,3,Reilly Opelka,Stefanos Tsitsipas,6-7(2) 7-6(4) 6-4
2021-08-09,Canada Masters,Hard,QF,3,Daniil Medvedev,Hubert Hurkacz,2-6 7-6(6) 7-6(5)
2021-08-09,Canada Masters,Hard,QF,3,John Isner,Gael Monfils,7-6(5) 6-4
2021-08-09,Canada Masters,Hard,QF,3,Stefanos Tsitsipas,Casper Ruud,6-1 6-4
2021-08-09,Canada Masters,Hard,QF,3,Reilly Opelka,Roberto Bautista Agut,6-3 7-6(1)
2021-08-09,Canada Masters,Hard,R16,3,Daniil Medvedev,James Duckworth,6-2 6-4
2021-08-09,Canada Masters,Hard,R16,3,Hubert Hurkacz,Nikoloz Basilashvili,6-7(7) 6-4 6-4
2021-08-09,Canada Masters,Hard,R16,3,John Isner,Andrey Rublev,7-5 7-6(5)
2021-08-09,Canada Masters,Hard,R16,3,Gael Monfils,Frances Tiafoe,6-1 7-6(2)
2021-08-09,Canada Masters,Hard,R16,3,Casper Ruud,Dusan Lajovic,6-4 6-3
2021-08-09,Canada Masters,Hard,R16,3,Stefanos Tsitsipas,Karen Khachanov,6-3 6-2
2021-08-09,Canada Masters,Hard,R16,3,Roberto Bautista Agut,Diego Schwartzman,6-3 3-6 7-5
2021-08-09,Canada Masters,Hard,R16,3,Reilly Opelka,Lloyd Harris,4-6 7-6(6) 7-6(4)
2021-08-09,Canada Masters,Hard,R32,3,Daniil Medvedev,Alexander Bublik,4-6 6-3 6-4
2021-08-09,Canada Masters,Hard,R32,3,James Duckworth,Jannik Sinner,6-3 6-4
2021-08-09,Canada Masters,Hard,R32,3,Nikoloz Basilashvili,Alex De Minaur,6-1 6-1
2021-08-09,Canada Masters,Hard,R32,3,Hubert Hurkacz,Kei Nishikori,W/O
2021-08-09,Canada Masters,Hard,R32,3,Andrey Rublev,Fabio Fognini,7-6(4) 6-3
2021-08-09,Canada Masters,Hard,R32,3,John Isner,Cristian Garin,4-6 6-3 6-4
2021-08-09,Canada Masters,Hard,R32,3,Gael Monfils,John Millman,3-6 6-3 6-4
2021-08-09,Canada Masters,Hard,R32,3,Frances Tiafoe,Denis Shapovalov,6-1 6-4
2021-08-09,Canada Masters,Hard,R32,3,Casper Ruud,Marin Cilic,6-3 3-6 6-3
2021-08-09,Canada Masters,Hard,R32,3,Dusan Lajovic,Felix Auger Aliassime,7-5 6-4
2021-08-09,Canada Masters,Hard,R32,3,Karen Khachanov,Aslan Karatsev,7-6(7) 6-4
2021-08-09,Canada Masters,Hard,R32,3,Stefanos Tsitsipas,Ugo Humbert,6-3 6-7(13) 6-1
2021-08-09,Canada Masters,Hard,R32,3,Diego Schwartzman,Benoit Paire,7-5 6-1
2021-08-09,Canada Masters,Hard,R32,3,Roberto Bautista Agut,Tommy Paul,6-3 6-4
2021-08-09,Canada Masters,Hard,R32,3,Reilly Opelka,Grigor Dimitrov,6-3 6-4
2021-08-09,Canada Masters,Hard,R64,3,Alexander Bublik,Daniel Evans,6-4 6-4
2021-08-09,Canada Masters,Hard,R64,3,James Duckworth,Taylor Fritz,7-6(2) 6-3
2021-08-09,Canada Masters,Hard,R64,3,Kei Nishikori,Miomir Kecmanovic,6-4 6-7(5) 6-2
2021-08-09,Canada Masters,Hard,R64,3,Fabio Fognini,Jan Lennard Struff,6-7(2) 6-2 6-4
2021-08-09,Canada Masters,Hard,R64,3,John Isner,Alejandro Davidovich Fokina,6-4 6-1
2021-08-09,Canada Masters,Hard,R64,3,Marin Cilic,Albert Ramos,6-2 4-6 6-3
2021-08-09,Canada Masters,Hard,R64,3,Dusan Lajovic,Emil Ruusuvuori,3-6 6-3 6-3
2021-08-09,Canada Masters,Hard,R64,3,Karen Khachanov,Cameron Norrie,6-4 5-7 6-4
2021-08-09,Canada Masters,Hard,R64,3,Ugo Humbert,Lorenzo Sonego,6-3 6-4
2021-08-09,Canada Masters,Hard,R64,3,Benoit Paire,Mackenzie McDonald,6-3 6-4
2021-08-09,Canada Masters,Hard,R64,3,Tommy Paul,Vasek Pospisil,6-7(5) 6-2 6-3
2021-08-09,Canada Masters,Hard,R64,3,Reilly Opelka,Nick Kyrgios,4-6 7-6(4) 6-4
2021-08-02,Washington,Hard,F,3,Jannik Sinner,Mackenzie McDonald,7-5 4-6 7-5
2021-08-02,Washington,Hard,SF,3,Mackenzie McDonald,Kei Nishikori,6-4 3-6 7-5
2021-08-02,Washington,Hard,QF,3,Kei Nishikori,Lloyd Harris,6-3 7-5
2021-08-02,Washington,Hard,QF,3,Mackenzie McDonald,Denis Kudla,6-3 6-2
2021-08-02,Washington,Hard,QF,3,Jannik Sinner,Steve Johnson,6-4 6-2
2021-08-02,Washington,Hard,R16,3,Lloyd Harris,Rafael Nadal,6-4 1-6 6-4
2021-08-02,Washington,Hard,R16,3,Kei Nishikori,Cameron Norrie,3-6 6-3 6-3
2021-08-02,Washington,Hard,R16,3,Mackenzie McDonald,Ilya Ivashka,6-4 6-4
2021-08-02,Washington,Hard,R16,3,Jannik Sinner,Sebastian Korda,7-6(3) 7-6(3)
2021-08-02,Washington,Hard,R16,3,John Millman,Reilly Opelka,6-3 7-6(4)
2021-08-02,Washington,Hard,R32,3,Rafael Nadal,Jack Sock,6-2 4-6 7-6(1)
2021-08-02,Washington,Hard,R32,3,Kei Nishikori,Alexander Bublik,6-2 7-5
2021-08-02,Washington,Hard,R32,3,Cameron Norrie,Marcos Giron,6-4 6-3
2021-08-02,Washington,Hard,R32,3,Ilya Ivashka,Grigor Dimitrov,6-2 7-6(4)
2021-08-02,Washington,Hard,R32,3,Mackenzie McDonald,Benoit Paire,6-7(6) 6-4 6-4
2021-08-02,Washington,Hard,R32,3,Denis Kudla,Taylor Fritz,6-4 6-2
2021-08-02,Washington,Hard,R32,3,Jannik Sinner,Emil Ruusuvuori,6-2 6-4
2021-08-02,Washington,Hard,R32,3,Sebastian Korda,Vasek Pospisil,7-5 6-4
2021-08-02,Washington,Hard,R32,3,Steve Johnson,Alex De Minaur,6-7(5) 6-4 6-2
2021-08-02,Washington,Hard,R32,3,Reilly Opelka,Daniel Elahi Galan,7-6(1) 6-3
2021-08-02,Washington,Hard,R32,3,Felix Auger Aliassime,Andreas Seppi,2-6 6-2 6-2
2021-08-02,Washington,Hard,R64,3,Kei Nishikori,Sam Querrey,6-4 6-3
2021-08-02,Washington,Hard,R64,3,Ilya Ivashka,Egor Gerasimov,7-5 6-4
2021-08-02,Washington,Hard,R64,3,Mackenzie McDonald,Nick Kyrgios,6-4 6-4
2021-08-02,Washington,Hard,R64,3,Daniel Elahi Galan,Tommy Paul,6-4 6-3
2021-07-26,Kitzbuhel,Clay,F,3,Casper Ruud,Pedro Martinez,6-1 4-6 6-3
2021-07-26,Atlanta,Hard,SF,3,John Isner,Taylor Fritz,7-6(4) 5-7 6-3
2021-07-26,Atlanta,Hard,QF,3,Emil Ruusuvuori,Cameron Norrie,7-6(1) 6-3
2021-07-26,Atlanta,Hard,QF,3,Taylor Fritz,Reilly Opelka,7-6(5) 6-7(3) 7-6(4)
2021-07-26,Kitzbuhel,Clay,QF,3,Casper Ruud,Mikael Ymer,3-6 7-6(5) 6-1
2021-07-26,Atlanta,Hard,R16,3,Jordan Thompson,Peter Gojowczyk,7-6(6) 6-4
2021-07-26,Atlanta,Hard,R16,3,Cameron Norrie,Nick Kyrgios,6-1 6-4
2021-07-26,Atlanta,Hard,R16,3,Emil Ruusuvuori,Benoit Paire,4-6 6-4 3-0 RET
2021-07-26,Atlanta,Hard,R16,3,Taylor Fritz,Steve Johnson,6-7(5) 6-4 6-1
2021-07-26,Atlanta,Hard,R16,3,John Isner,Jack Sock,7-6(6) 6-4
2021-07-26,Kitzbuhel,Clay,R16,3,Gianluca Mager,Albert Ramos,7-6(3) 1-6 7-5
2021-07-26,Kitzbuhel,Clay,R16,3,Pedro Martinez,Roberto Bautista Agut,6-4 6-7(5) 7-5
2021-07-26,Atlanta,Hard,R32,3,Peter Gojowczyk,Sam Querrey,4-6 7-6(3) 7-6(5)
2021-07-26,Atlanta,Hard,R32,3,Jordan Thompson,Lloyd Harris,7-6(2) 1-6 6-2
2021-07-26,Atlanta,Hard,R32,3,Nick Kyrgios,Kevin Anderson,7-6(4) 6-3
2021-07-26,Atlanta,Hard,R32,3,Emil Ruusuvuori,Mackenzie McDonald,7-6(3) 7-5
2021-07-26,Atlanta,Hard,R32,3,Steve Johnson,Alexei Popyrin,7-6(4) 6-3
2021-07-24,Tokyo Olympics,Hard,F,3,Alexander Zverev,Karen Khachanov,6-3 6-1
2021-07-24,Tokyo Olympics,Hard,SF,3,Alexander Zverev,Novak Djokovic,1-6 6-3 6-1
2021-07-24,Tokyo Olympics,Hard,SF,3,Karen Khachanov,Pablo Carreno Busta,6-3 6-3
2021-07-24,Tokyo Olympics,Hard,BR,3,Pablo Carreno Busta,Novak Djokovic,6-4 6-7(6) 6-3
2021-07-24,Tokyo Olympics,Hard,QF,3,Novak Djokovic,Kei Nishikori,6-2 6-0
2021-07-24,Tokyo Olympics,Hard,QF,3,Pablo Carreno Busta,Daniil Medvedev,6-2 7-6(5)
2021-07-24,Tokyo Olympics,Hard,QF,3,Alexander Zverev,Jeremy Chardy,6-4 6-1
2021-07-24,Tokyo Olympics,Hard,QF,3,Karen Khachanov,Ugo Humbert,7-6(4) 4-6 6-3
2021-07-24,Tokyo Olympics,Hard,R16,3,Novak Djokovic,Alejandro Davidovich Fokina,6-3 6-1
2021-07-24,Tokyo Olympics,Hard,R16,3,Daniil Medvedev,Fabio Fognini,6-2 3-6 6-2
2021-07-24,Tokyo Olympics,Hard,R16,3,Ugo Humbert,Stefanos Tsitsipas,2-6 7-6(4) 6-2
2021-07-24,Tokyo Olympics,Hard,R16,3,Alexander Zverev,Nikoloz Basilashvili,6-4 7-6(5)
2021-07-24,Tokyo Olympics,Hard,R16,3,Pablo Carreno Busta,Dominik Koepfer,7-6 6-3
2021-07-24,Tokyo Olympics,Hard,R16,3,Karen Khachanov,Diego Schwartzman,6-1 2-6 6-1
2021-07-24,Tokyo Olympics,Hard,R16,3,Kei Nishikori,Ilya Ivashka,7-6(7) 6-0
