Player,725.Rating,726.Rating,727.Rating,728.Rating,729.Rating,730.Rating,731.Rating,732.Rating,733.Rating,734.Rating,735.Rating,736.Rating,737.Rating,738.Rating,739.Rating,740.Rating,741.Rating,742.Rating,743.Rating,744.Rating,745.Rating,746.Rating,747.Rating,748.Rating,749.Rating,750.Rating,751.Rating,752.Rating,753.Rating,754.Rating,755.Rating,756.Rating,757.Rating,758.Rating,759.Rating,760.Rating,761.Rating,762.Rating,763.Rating,764.Rating,765.Rating,766.Rating,767.Rating,768.Rating,769.Rating,770.Rating,771.Rating,772.Rating,773.Rating,774.Rating,775.Rating,776.Rating,777.Rating,778.Rating,779.Rating,780.Rating,781.Rating,782.Rating,783.Rating,784.Rating,785.Rating,786.Rating,787.Rating,788.Rating,789.Rating,790.Rating,791.Rating,792.Rating,793.Rating,794.Rating,795.Rating,796.Rating,797.Rating,798.Rating,799.Rating,800.Rating,801.Rating,802.Rating,803.Rating,804.Rating,805.Rating,806.Rating,807.Rating,808.Rating,809.Rating,810.Rating,811.Rating,812.Rating,813.Rating,814.Rating,815.Rating,816.Rating,817.Rating,818.Rating,819.Rating,820.Rating,821.Rating,822.Rating,823.Rating,824.Rating
Denis Shapovalov,1708.3781040832203,1709.8530492037162,1696.8235168780857,1719.9434174642831,1706.3575038697688,1692.8066569502053,1684.9875309198642,1673.4515271616897,1673.4515271616897,1673.4515271616897,1673.4515271616897,1673.4515271616897,1655.0910931062474,1670.4374158964267,1690.1893532558527,1680.1522951720115,1687.8179217258896,1671.6725284841677,1671.6725284841677,1680.1978447889949,1725.3558251354016,1725.3558251354016,1725.3558251354016,1709.0275163664594,1692.56264703375,1692.56264703375,1678.4455804685574,1686.3211365668296,1674.9712654638079,1663.164565517406,1653.9318479423457,1650.2023779842903,1650.2023779842903,1633.7684761087457,1633.7684761087457,1633.7684761087457,1633.7684761087457,1644.796366393598,1641.7142020054955,1669.6563360231016,1680.8702789113613,1680.8702789113613,1680.8702789113613,1697.1484818932,1698.0758346755829,1705.5936400973144,1733.389030273164,1719.7040350312773,1782.3105268366555,1782.3105268366555,1792.2899813577042,1799.2922206203914,1784.355108238508,1762.0938259165302,1742.6748874531795,1726.5740595169218,1720.2842847281286,1720.2842847281286,1720.2842847281286,1717.2059526460223,1736.9820180478923,1736.9820180478923,1753.2042240980893,1753.2042240980893,1738.42388888074,1752.4913341469303,1732.5860668475084,1703.2549313592062,1703.2549313592062,1682.5294745032306,1682.5294745032306,1682.5294745032306,1674.4637334251415,1686.733807499895,1686.733807499895,1686.733807499895,1685.7969596001844,1704.5916147419837,1693.1106434437718,1693.1106434437718,1693.1106434437718,1692.2426833500258,1675.4749878333857,1667.9683576276238,1677.6076328907427,1692.9599341288445,1692.9599341288445,1692.9599341288445,1685.3155177492843,1695.882164140315,1695.882164140315,1744.3827479813067,1744.3827479813067,1725.3526086125646,1725.3526086125646,1725.3526086125646,1706.6372944371328,1682.29006655653,1682.29006655653,1686.0663187801188
Diego Schwartzman,1685.6419666328761,1685.6419666328761,1685.6419666328761,1673.4651874278177,1657.6046613247565,1667.9296223617596,1658.6920424898422,1664.54620384298,1664.54620384298,1664.54620384298,1664.54620384298,1664.54620384298,1669.5114235820115,1673.026490619023,1673.026490619023,1659.0119210243226,1678.1320468222334,1663.149421032024,1657.5672440149826,1664.8609515701937,1649.9248986374866,1649.9248986374866,1649.9248986374866,1648.898388822204,1654.541447618315,1655.5493572970802,1651.897713046459,1701.6013845248872,1701.6013845248872,1694.2327163775608,1694.2327163775608,1705.3731803090725,1705.3731803090725,1702.2560172335152,1702.2560172335152,1702.2560172335152,1740.93367196354,1733.147501110925,1732.951011809194,1732.951011809194,1764.2521788661566,1764.2521788661566,1764.2521788661566,1764.2521788661566,1754.8344954042095,1729.8422989347578,1704.369386586946,1742.2859884700986,1721.0932806100755,1721.0932806100755,1713.0259902557107,1692.3701613100454,1692.3701613100454,1713.801943529608,1718.1828856669676,1705.7385079901649,1705.7385079901649,1705.7385079901649,1705.7385079901649,1701.6384878098215,1678.5127872855037,1664.7808290105202,1726.2234754546907,1726.2234754546907,1763.778598759775,1763.778598759775,1772.179492522297,1772.179492522297,1772.0023224474912,1772.0023224474912,1747.8294141065933,1747.8294141065933,1750.7352184998174,1727.092267561595,1709.1162330283144,1731.5967896513223,1731.5967896513223,1717.8657490284681,1717.7763698672672,1717.7763698672672,1701.7776135621964,1711.3583502018964,1711.3583502018964,1705.0331831272467,1689.7578772212507,1669.8721234394625,1669.8721234394625,1705.1354056832927,1705.1354056832927,1705.1354056832927,1705.1354056832927,1698.0284536115523,1698.0284536115523,1690.7289828341093,1690.7289828341093,1690.7289828341093,1681.2507069473047,1698.1715033842263,1698.1715033842263,1711.963423649383
Dominic Thiem,1785.273344546028,1821.4398424085996,1821.4398424085996,1821.4398424085996,1795.9542124600791,1795.9542124600791,1793.5562606258366,1803.5957911332641,1803.5957911332641,1800.0700771336801,1800.0700771336801,1776.25283030427,1776.25283030427,1757.3514147124313,1757.3514147124313,1757.3514147124313,1750.0752304206114,1723.7314011798296,1723.7314011798296,1798.135920872686,1775.8826068985845,1775.8826068985845,1775.8826068985845,1762.1890828369326,1822.5643658199656,1822.5643658199656,1847.6910720155374,1824.764377536424,1824.764377536424,1868.8406066184912,1868.8406066184912,1868.8406066184912,1868.8406066184912,1844.6444805802032,1844.6444805802032,1831.2011735974036,1850.669921134961,1845.2718488490623,1845.2718488490623,1845.2718488490623,1814.035908309854,1783.0768636577134,1783.0768636577134,1783.0768636577134,1826.7875380819116,1826.0986261591077,1826.0986261591077,1868.8564610830879,1851.1342339785115,1864.4595846779591,1864.4595846779591,1827.821003124227,1827.821003124227,1870.2177668489,1870.2177668489,1870.2177668489,1848.2024202809894,1848.2024202809894,1848.2024202809894,1827.2214898856878,1876.0780243417141,1876.0780243417141,1876.0780243417141,1876.0780243417141,1870.1304317243885,1870.1304317243885,1870.1304317243885,1862.5747867058553,1862.5747867058553,1862.5747867058553,1883.1714334418937,1883.1714334418937,1861.0148440091787,1857.783311897987,1857.783311897987,1857.783311897987,1845.0615845910163,1817.4901754117345,1817.4901754117345,1817.4901754117345,1817.4901754117345,1817.4901754117345,1817.4901754117345,1822.7946878436956,1809.9397374641658,1787.352103715985,1787.352103715985,1758.8436243836636,1758.8436243836636,1758.8436243836636,1729.1980682324402,1729.1980682324402,1729.1980682324402,1729.1980682324402,1729.1980682324402,1729.1980682324402,1729.1980682324402,1729.1980682324402,1729.1980682324402,1729.1980682324402
Dominik Koepfer,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1434.3446022551407,1539.987995728138,1539.987995728138,1539.987995728138,1505.8882019800233,1505.8882019800233,1505.8882019800233,1505.8882019800233,1660.161814949097,1660.161814949097,1660.161814949097,1606.1036128266867,1606.1036128266867,1606.1036128266867,1606.1036128266867,1606.1036128266867,1606.1036128266867,1606.1036128266867,1606.1036128266867,1606.1036128266867,1606.1036128266867,1537.855984778288,1537.855984778288,1533.3097243961643,1533.3097243961643,1533.3097243961643,1556.1779737109234,1556.1779737109234,1535.9910995491884,1535.9910995491884,1644.6178830500871,1655.1638036976346,1652.2779973156248,1652.2779973156248,1652.2779973156248,1652.2779973156248,1652.2779973156248,1652.2779973156248,1652.2779973156248,1652.2779973156248,1620.9873248166255,1625.906238477539,1595.084556230156,1584.1024417891624,1584.1024417891624,1635.0564014204972,1613.3758926104858,1613.3758926104858,1586.672601373266,1570.1279634220164,1571.8281643037342,1576.1416888194187,1576.1416888194187,1595.2105796362996,1595.2105796362996,1618.3526306728245,1593.6806527846145,1593.4875523286796,1593.4875523286796,1616.9809430944617,1622.5882393797033,1637.0358773548026,1637.0358773548026,1637.0358773548026,1637.0358773548026,1644.6029098897698,1649.1870295204226,1647.4103556617165
Dusan Lajovic,1662.7911838840198,1662.7911838840198,1644.8650542015587,1657.9232804436667,1657.9232804436667,1656.8185230860308,1657.0081408052035,1657.0081408052035,1657.0081408052035,1657.0081408052035,1657.0081408052035,1661.8175882273604,1648.6506847448065,1631.8184687456055,1611.9370481423614,1611.9370481423614,1595.2574179136927,1581.9742913338418,1568.7603877276983,1575.9481205739262,1609.7252456034823,1609.7252456034823,1609.7252456034823,1674.0331994248238,1674.0331994248238,1656.6835481073683,1640.4507617120587,1640.4507617120587,1630.0084157620072,1634.35697803163,1634.35697803163,1634.35697803163,1620.7291004852907,1606.8673576589572,1651.5099108858822,1639.4063070507236,1626.3441749464664,1616.202216258254,1608.2985083718843,1608.2985083718843,1598.7516174412438,1598.7516174412438,1598.7516174412438,1598.5832769586707,1591.2418022269192,1580.9518049596902,1581.5169244243698,1569.2652922197306,1547.4141499307143,1547.4141499307143,1547.4141499307143,1595.5522881058243,1595.5522881058243,1607.4073193132685,1607.4073193132685,1599.084988570093,1590.085621772562,1591.6031310081194,1591.6031310081194,1584.192490834142,1578.4997639313606,1560.7372185246775,1596.4745382010565,1622.4976707796313,1625.7130351643782,1609.3854811051538,1595.689276146105,1580.8953899181245,1569.0315030853412,1569.0315030853412,1569.0315030853412,1569.0315030853412,1553.7610513956843,1591.9548401621953,1573.3143848740228,1592.5835554688686,1584.8792481704945,1585.900996344003,1581.4553214196048,1581.4553214196048,1573.2863944937335,1558.564405407193,1548.187731176493,1541.6446126831545,1530.9911823613613,1530.9911823613613,1548.508407779016,1537.5400178853859,1537.5400178853859,1537.5400178853859,1521.4002459648448,1528.4870336661522,1558.0912731374738,1547.912152795673,1547.912152795673,1547.912152795673,1581.2651843336992,1567.802709436798,1567.802709436798,1567.5615068650498
Egor Gerasimov,1752.907175479194,1752.907175479194,1752.907175479194,1752.907175479194,1752.907175479194,1743.4044877788267,1743.4044877788267,1743.4044877788267,1743.4044877788267,1743.4044877788267,1743.4044877788267,1743.4044877788267,1743.4044877788267,1743.4044877788267,1743.4044877788267,1743.4044877788267,1743.4044877788267,1703.4574047278666,1700.4837807820659,1700.4837807820659,1700.4837807820659,1700.4837807820659,1700.4837807820659,1700.4837807820659,1668.8146288065625,1668.8146288065625,1668.8146288065625,1668.8146288065625,1668.8146288065625,1668.8146288065625,1668.8146288065625,1668.8146288065625,1668.8146288065625,1668.8146288065625,1668.8146288065625,1668.8146288065625,1668.8146288065625,1668.8146288065625,1668.8146288065625,1668.8146288065625,1661.62840635109,1707.0743239250362,1750.971872916463,1746.9828058663954,1746.9828058663954,1746.9828058663954,1733.5212467390936,1733.5212467390936,1733.5212467390936,1733.5212467390936,1733.5212467390936,1733.5212467390936,1733.5212467390936,1727.25308158169,1730.9429092051591,1730.9429092051591,1732.9808455211175,1732.9808455211175,1723.281886995346,1723.281886995346,1709.5360991193752,1709.5360991193752,1709.5360991193752,1709.5360991193752,1707.9662700966605,1676.9577283075348,1673.1933177720107,1679.7229412421436,1679.7229412421436,1669.7651986299995,1669.7651986299995,1645.2169267790537,1658.5625931295565,1645.0701708089737,1672.5178796149416,1669.273585174107,1676.8812463696327,1666.2228758357967,1666.2228758357967,1660.2841391724758,1660.2841391724758,1665.963070243138,1645.7937143791562,1645.7937143791562,1645.7937143791562,1645.7937143791562,1621.6985871016088,1600.5797887587396,1600.5797887587396,1600.5797887587396,1603.0631066060762,1595.7000174233688,1595.7000174233688,1591.5560671663643,1591.5560671663643,1580.124518073646,1580.124518073646,1580.124518073646,1579.0783083895358,1573.5344831351429
Emil Ruusuvuori,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1416.3950688962716,1601.7202161581733,1601.7202161581733,1601.7202161581733,1601.7202161581733,1601.7202161581733,1601.7202161581733,1601.7202161581733,1601.7202161581733,1601.7202161581733,1601.7202161581733,1601.7202161581733,1601.7202161581733,1601.7202161581733,1572.5654132907637,1572.5654132907637,1546.7453837035443,1546.7453837035443,1546.7453837035443,1546.0341957985192,1566.4612267383723,1522.1734378873525,1522.1734378873525,1522.1734378873525,1492.0217781163572,1469.265494257725,1451.4574533645825,1517.5306436777062,1517.5306436777062,1517.5306436777062,1517.5306436777062,1525.1188612852645,1534.1338074285159,1544.2285998769198,1544.2285998769198,1544.2285998769198,1547.9403324543377,1568.5537406549959,1625.8635764398848,1625.8635764398848,1625.8635764398848,1625.8635764398848,1604.7775154153667,1604.7775154153667,1604.7775154153667,1604.7775154153667,1582.0393841985529,1566.7618940468296,1566.7618940468296,1566.7618940468296,1568.7733069357423,1555.9323708012512,1556.52247227583,1556.52247227583,1600.9304192347995,1597.0839605819388,1579.2819968731678,1579.2819968731678,1628.5672355544875,1622.8465679863152
Ernesto Escobedo,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1479.3110129499885,1460.580989391125,1460.580989391125,1460.580989391125,1460.580989391125,1460.580989391125,1460.580989391125,1460.580989391125,1460.580989391125,1460.580989391125,1460.580989391125,1460.580989391125,1460.580989391125,1460.580989391125,1460.580989391125,1460.580989391125,1460.580989391125,1460.580989391125,1460.580989391125,1460.580989391125,1460.580989391125,1466.6467872155995,1466.6467872155995,1466.6467872155995,1466.6467872155995,1466.6467872155995,1466.6467872155995,1466.6467872155995,1466.6467872155995,1466.6467872155995,1466.6467872155995,1466.6467872155995,1466.6467872155995,1466.6467872155995,1466.6467872155995,1466.6467872155995,1466.6467872155995,1466.6467872155995,1466.6467872155995,1478.421937898111,1478.421937898111,1478.421937898111,1478.421937898111,1478.421937898111,1478.421937898111,1478.421937898111,1478.421937898111,1478.421937898111,1478.421937898111,1478.421937898111,1478.421937898111,1478.421937898111,1478.421937898111,1478.421937898111,1547.1654964165682,1547.1654964165682,1547.1654964165682,1547.1654964165682,1547.1654964165682,1547.1654964165682,1556.050870224302
Fabio Fognini,1737.8254421017098,1723.8301303349585,1725.4272146941769,1740.033527475375,1740.033527475375,1739.7889428338403,1726.8073385148327,1732.3050521218763,1732.3050521218763,1732.3050521218763,1732.3050521218763,1732.3050521218763,1721.6751529055273,1719.2408784185404,1719.2408784185404,1697.7725538400612,1676.3726663504624,1650.388585423672,1650.388585423672,1635.7486011590838,1631.6852160793082,1631.6852160793082,1611.5441750303016,1717.3189731910536,1717.3189731910536,1717.3189731910536,1727.86674947619,1741.0899237616195,1741.0899237616195,1752.390097712742,1752.390097712742,1752.390097712742,1752.390097712742,1745.1207535190795,1714.7678201951114,1702.4223593843585,1695.2806469888455,1711.133288860022,1711.133288860022,1711.133288860022,1692.6013446815034,1692.6013446815034,1692.6013446815034,1692.6013446815034,1704.9111909810026,1739.1348140271482,1712.5683743030831,1705.3488444865025,1692.6833389725723,1692.6833389725723,1686.9295238771642,1677.8964274097639,1662.1374242546367,1677.5118616798877,1677.5118616798877,1664.7840409873747,1664.7840409873747,1652.0486806090414,1652.0486806090414,1652.0486806090414,1652.0486806090414,1625.8347882766634,1612.549609976599,1615.3736102169316,1598.4582774429264,1598.4582774429264,1598.4582774429264,1598.4582774429264,1598.4582774429264,1598.4582774429264,1598.4582774429264,1592.744312648382,1605.0600054537072,1647.6493869567382,1647.6493869567382,1647.6493869567382,1647.6493869567382,1642.8679248904798,1633.7364138293308,1611.170200546335,1644.2437286930242,1619.0891486335854,1619.0891486335854,1619.8441392507762,1610.4977238623605,1607.173862225426,1607.173862225426,1621.9866272575375,1621.9866272575375,1619.4818847070874,1619.4818847070874,1641.1091332070534,1620.8903799826571,1637.8295360582435,1637.8295360582435,1637.8295360582435,1645.564875075027,1639.727521176478,1639.727521176478,1624.8697294396052
Federico Coria,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1525.4620109311513,1452.5671025017584,1452.5671025017584,1553.0288964796557,1505.0339835840207,1505.0339835840207,1505.0339835840207,1506.7081071090577,1506.7081071090577,1554.0479750547993,1554.0479750547993,1584.9091232064247,1557.2899228899294,1526.7770868200812,1526.7770868200812,1502.424633982249,1502.424633982249,1502.424633982249,1502.424633982249,1514.7778241027374,1510.1411362053564,1552.6309023178499,1525.7898301778998,1519.6108986891513,1519.6108986891513,1508.394802870204,1493.8073622683576,1493.8073622683576,1481.8010123229137,1486.9485219106077,1486.9485219106077,1486.9485219106077,1486.9485219106077,1526.3642960487668,1542.3116888897157,1542.3116888897157,1542.3116888897157,1542.3116888897157,1527.647505387119,1593.9911745227278,1573.3865295368594,1573.3865295368594,1573.3865295368594,1573.3865295368594,1573.3865295368594,1579.8462070635828,1566.2806710417303
Federico Delbonis,1549.4742172024683,1549.4742172024683,1549.4742172024683,1549.4742172024683,1549.4742172024683,1549.4742172024683,1549.4742172024683,1549.4742172024683,1549.4742172024683,1549.4742172024683,1549.4742172024683,1549.4742172024683,1549.4742172024683,1537.9372282703766,1537.9372282703766,1567.470508182359,1550.857158470286,1550.000876773289,1532.7115851093274,1516.577859578585,1557.3373120836104,1557.3373120836104,1540.0605733851767,1531.5263731973328,1512.7389510185449,1512.7389510185449,1512.7389510185449,1512.7389510185449,1569.9116405633965,1576.9737290727874,1576.9737290727874,1576.9737290727874,1555.4669141211411,1545.2894980685674,1578.4128649499955,1584.1519234185566,1571.5310092785035,1571.5310092785035,1561.730415719978,1561.730415719978,1547.0201162748726,1547.0201162748726,1547.0201162748726,1547.0201162748726,1547.0201162748726,1547.0201162748726,1528.8928282503493,1528.8928282503493,1528.8928282503493,1528.8928282503493,1528.8928282503493,1528.8928282503493,1507.9908529324462,1531.7568978835204,1515.685320002947,1525.0035053632298,1533.9016568392785,1551.3468776594132,1551.3468776594132,1551.3468776594132,1550.1052633887512,1574.155836116894,1574.155836116894,1574.155836116894,1557.3424765112522,1567.2305222874475,1567.2305222874475,1552.200495720053,1538.6577537938401,1538.6577537938401,1538.6577537938401,1538.6577537938401,1520.8643883675304,1520.8643883675304,1514.1667109982263,1529.9805348206123,1547.9793251444414,1547.9793251444414,1536.0815109524367,1536.2532843902886,1556.1762895403533,1566.7772837274294,1566.7772837274294,1602.3299690247522,1635.0275663931218,1635.0275663931218,1641.592969158615,1661.4215173369912,1661.4215173369912,1661.4215173369912,1661.4215173369912,1657.127017228417,1669.4994915462935,1657.0735028433046,1641.698426143042,1641.698426143042,1641.698426143042,1633.87749892258,1618.6840185733377,1608.5351620346996
Felix Auger Aliassime,1479.9541161171235,1479.9541161171235,1527.9247492185284,1527.9247492185284,1527.9247492185284,1527.9247492185284,1506.588250334175,1506.588250334175,1506.588250334175,1506.588250334175,1506.588250334175,1477.493206880239,1477.493206880239,1477.493206880239,1484.3627249409792,1484.3627249409792,1452.821205512437,1550.1668151361414,1580.1015787529557,1616.1628639668102,1690.256312793671,1690.256312793671,1690.256312793671,1689.1428613414312,1683.6933260637518,1683.6933260637518,1695.76152479791,1683.3574502876995,1697.2230001597034,1697.2230001597034,1719.6081890552757,1739.9819125187926,1739.9819125187926,1726.2077958161285,1726.2077958161285,1726.2077958161285,1720.4018047337365,1725.0035642183338,1707.7921588474376,1707.7921588474376,1692.1230436843987,1692.1230436843987,1692.1230436843987,1673.2366905338474,1677.0124622531193,1677.7028817854741,1677.7028817854741,1677.7028817854741,1677.7028817854741,1677.7028817854741,1665.235471743585,1622.2270942275054,1628.2715681171005,1606.885170681451,1604.6553989116408,1656.353147529095,1692.093631318981,1685.8235870164299,1685.8235870164299,1680.5212138110307,1701.3320679955348,1701.3320679955348,1691.1413924341925,1680.9642201998436,1666.4635763507536,1687.287704939032,1700.0833071267566,1688.8176252285564,1674.5382539272907,1653.2635744569204,1653.2635744569204,1653.2635744569204,1679.1238966634644,1685.2188499047816,1685.2188499047816,1670.016689037352,1670.016689037352,1686.393215620824,1683.2696488527488,1683.2696488527488,1666.554683709319,1691.7121345836156,1691.7121345836156,1680.0044906027745,1689.6552350221034,1677.9905790958292,1677.9905790958292,1656.4486431858847,1675.5253472401257,1700.5149994390447,1700.5149994390447,1739.4625676171693,1739.4625676171693,1722.1082407766025,1722.1082407766025,1712.579789230985,1690.5801956282314,1732.6540041138235,1732.6540041138235,1764.3166962198547
Filip Krajinovic,1611.6213356092317,1599.1288404254979,1599.1288404254979,1630.8206795845074,1617.9566157898582,1610.5243811052223,1612.9017738139016,1606.515755518073,1606.515755518073,1606.515755518073,1606.515755518073,1606.515755518073,1606.515755518073,1628.275409924997,1638.6941887786413,1659.867402856959,1659.867402856959,1632.4474829207284,1632.4474829207284,1689.7409728274415,1717.9179159392577,1717.9179159392577,1717.9179159392577,1717.9179159392577,1747.8169597289193,1747.8169597289193,1747.8169597289193,1747.8169597289193,1747.8169597289193,1754.3028033982628,1754.3028033982628,1754.3028033982628,1754.3028033982628,1725.0809580465213,1708.7651289279163,1713.6585857338973,1713.6585857338973,1713.6585857338973,1713.6585857338973,1707.3567903752246,1680.1429450263092,1680.1429450263092,1686.8186789721826,1686.8186789721826,1668.7204806143295,1650.590056664887,1693.3616066357588,1706.0340169508502,1706.0340169508502,1706.0340169508502,1717.266130440391,1710.5963398321899,1710.5963398321899,1709.0232974141193,1712.8227766806478,1734.8549442373462,1734.8549442373462,1730.6909293373171,1730.6909293373171,1747.1537213136996,1744.8141077196624,1744.8141077196624,1755.5567303939572,1755.5567303939572,1735.7670788542507,1713.053454767254,1713.053454767254,1715.4089037657407,1693.8678875959074,1693.8678875959074,1693.8678875959074,1693.8678875959074,1693.8678875959074,1703.983977162182,1703.983977162182,1703.983977162182,1687.4845785000366,1680.8697994294646,1680.8697994294646,1680.8697994294646,1678.383582934288,1684.832253570057,1677.6336941486181,1657.5177622312751,1644.8692617561787,1644.8692617561787,1644.8692617561787,1641.1213277931458,1641.1213277931458,1641.1213277931458,1641.1213277931458,1623.3804475160798,1671.7866073889325,1662.594577489753,1651.2945044200126,1651.2945044200126,1651.2945044200126,1637.9732791533606,1637.9732791533606,1617.6461219102746
Frances Tiafoe,1648.3862902791204,1648.3862902791204,1648.3862902791204,1648.8078822351083,1632.405995701859,1619.1755182659497,1615.4693676821184,1621.185621615226,1605.3381496891095,1605.3381496891095,1605.3381496891095,1605.3381496891095,1592.6831588235705,1657.0379869968651,1657.0379869968651,1657.0379869968651,1632.5316758509275,1617.5553315946959,1612.96677533958,1595.5102788377517,1629.6513861657459,1629.6513861657459,1629.6513861657459,1629.6513861657459,1612.8778077963843,1628.415207695116,1656.867549229983,1638.343603591656,1638.343603591656,1630.8756984953586,1627.4733434285208,1610.9389075684355,1610.9389075684355,1605.0932057110622,1605.0932057110622,1586.0270871396935,1593.7131890311286,1593.7131890311286,1608.4915375625615,1631.25628166137,1629.1510563319953,1629.1510563319953,1629.1510563319953,1629.1510563319953,1620.845428300092,1611.1410664744556,1617.1433566460976,1624.0972903967734,1611.2939974672556,1611.2939974672556,1611.2939974672556,1595.3744413848676,1577.2720922640408,1578.2622608774702,1578.2622608774702,1578.2622608774702,1595.213878563229,1591.7549169240574,1591.7549169240574,1585.9896448981467,1630.4751344826445,1630.4751344826445,1630.4751344826445,1630.4751344826445,1620.0912381277444,1601.1542502837394,1604.3560290498767,1634.119999628222,1634.119999628222,1634.119999628222,1634.119999628222,1632.352489570384,1612.9364981237052,1628.8424914858608,1628.8424914858608,1615.53796280442,1605.7143561712246,1612.352286442932,1651.8742427913724,1651.8742427913724,1651.8742427913724,1652.9181853687364,1641.028609005241,1641.028609005241,1641.028609005241,1641.028609005241,1641.028609005241,1620.199549548571,1620.199549548571,1630.515313373296,1607.0386333463819,1637.8188494103204,1637.8188494103204,1646.9644905818504,1646.9644905818504,1635.5859762440687,1647.4515033827065,1652.5258051854398,1659.4316879434716,1679.3346504443239
Gael Monfils,1689.5452082240934,1689.5452082240934,1664.7954228058063,1650.193243431006,1639.3933703997502,1678.3925959462815,1693.2774482974362,1693.2774482974362,1693.2774482974362,1693.2774482974362,1693.2774482974362,1693.2774482974362,1693.2774482974362,1685.4392485823428,1685.4392485823428,1716.8923354353806,1779.124390609524,1779.124390609524,1790.5891107538725,1790.2558241760235,1790.2558241760235,1790.2558241760235,1790.2558241760235,1790.2558241760235,1790.2558241760235,1773.1716687571286,1784.7442445356967,1759.3046530870045,1759.3046530870045,1762.5427846868695,1742.173117996629,1723.9032205090562,1723.9032205090562,1696.6381204934485,1696.6381204934485,1696.6381204934485,1696.6381204934485,1734.706695722804,1712.1047457918569,1712.1047457918569,1739.392614859085,1739.392614859085,1739.392614859085,1728.411814918066,1712.7443373968906,1705.3029967430134,1677.6588102971962,1692.2015389381197,1700.1060697812118,1700.1060697812118,1683.6901634667972,1692.6355922501393,1692.6355922501393,1703.9879458850003,1740.7352326262715,1780.5831016453408,1780.5831016453408,1792.826980758719,1792.826980758719,1792.826980758719,1792.826980758719,1792.826980758719,1766.1018085767166,1743.8307130097564,1723.2456319716532,1723.2456319716532,1723.2456319716532,1710.2032563774726,1710.2032563774726,1710.2032563774726,1710.2032563774726,1710.2032563774726,1693.610028625312,1668.6835637806198,1668.6835637806198,1668.6835637806198,1668.6835637806198,1668.6835637806198,1668.6835637806198,1668.6835637806198,1668.6835637806198,1668.6835637806198,1668.6835637806198,1668.6835637806198,1651.4770641091213,1640.8116501176494,1616.2978764672023,1616.2298625339067,1616.2298625339067,1601.584716884225,1579.57131861406,1569.4992707025904,1569.4992707025904,1558.1000991196863,1558.1000991196863,1558.1000991196863,1588.4534620220916,1615.691404781917,1615.691404781917,1632.7306688653077
